id,title,genres,release_date,revenue,budget,country
316152,Free State of Jones,War|Action|Drama|History|Thriller,2016.0,25035950,50000000,United States of America
58151,Fright Night,Horror|Comedy,2011.0,24922237,17000000,United Kingdom
293646,The 33,Drama|History,2015.0,24902723,25000000,United States of America
323677,Race,Action|Drama,2016.0,24804129,5000000,Canada
78698,Big Miracle,Adventure|Drama|Romance,2012.0,24719215,40000000,United Kingdom
88036,Sparkle,Drama|Music,2012.0,24637469,14000000,United States of America
68727,Trance,Thriller|Crime|Drama|Mystery,2013.0,24261569,20000000,United Kingdom
38363,Fair Game,Drama|Thriller,2010.0,24188922,22000000,United States of America
50647,Wanderlust,Comedy,2012.0,24159934,35000000,United States of America
41402,Let Me In,Drama|Horror|Mystery,2010.0,24145613,20000000,United Kingdom
333348,Love the Coopers,Comedy|Family,2015.0,24000000,17000000,United States of America
153158,Underdogs,Animation|Adventure|Romance,2013.0,24000000,22000000,Argentina
34813,The Losers,Action|Adventure|Crime|Mystery|Thriller,2010.0,23580000,25000000,United States of America
347126,God's Not Dead 2,Drama,2016.0,23507567,5000000,United States of America
147773,The Way Way Back,Comedy|Drama,2013.0,23198652,4600000,United States of America
41283,Faster,Crime|Drama|Action|Thriller,2010.0,23081726,24000000,United States of America
59440,Warrior,Action|Drama,2011.0,23057115,25000000,United States of America
4597,Armored,Action|Crime|Drama|Thriller,2009.0,22942221,20000000,United States of America
57157,Young Adult,Comedy|Drama,2011.0,22939027,12000000,United States of America
12403,A Perfect Getaway,Thriller|Mystery|Adventure,2009.0,22852638,14000000,United States of America
175528,Baggage Claim,Comedy,2013.0,22456509,8500000,United States of America
127560,The Railway Man,Drama|History,2013.0,22309223,18000000,Australia
13460,Doomsday,Action|Thriller|Science Fiction,2008.0,22211426,30000000,Germany
72358,A Thousand Words,Drama|Comedy,2012.0,22044277,40000000,United States of America
16911,The Inhabited Island,Action|Fantasy|Science Fiction|Thriller,2008.0,21834845,36500000,Russia
87567,The Big Wedding,Comedy,2013.0,21819348,35000000,United States of America
62215,Melancholia,Drama|Science Fiction,2011.0,21817298,7400000,Denmark
103731,Mud,Drama,2013.0,21587700,10000000,United States of America
253331,Black or White,Drama,2014.0,21571189,9000000,United States of America
34563,Our Family Wedding,Comedy,2010.0,21409028,14000000,United States of America
351819,Fifty Shades of Black,Romance|Comedy,2016.0,21164799,20000000,United States of America
84175,Beasts of the Southern Wild,Drama|Fantasy,2012.0,21107746,1800000,United States of America
33870,Mao's Last Dancer,Drama|Romance,2009.0,20719451,25000000,Australia
19898,Pandorum,Action|Horror|Mystery|Science Fiction|Thriller,2009.0,20645327,33000000,Germany
342521,Keanu,Action|Comedy,2016.0,20566327,15000000,United States of America
45272,Country Strong,Drama|Romance,2010.0,20529194,15000000,United States of America
23049,My Life in Ruins,Comedy|Romance,2009.0,20455276,17000000,Greece
14574,The Boy in the Striped Pyjamas,War|Drama,2008.0,20416563,12500000,United Kingdom
130150,Labor Day,Drama,2013.0,20275812,18000000,United States of America
12690,Appaloosa,Drama|Western|Crime,2008.0,20211394,20000000,United States of America
8338,Blindness,Drama|Mystery|Science Fiction|Thriller,2008.0,19844979,25000000,Brazil
86837,Amour,Drama|Romance,2012.0,19839492,8900000,France
43931,My Soul to Take,Drama|Horror|Mystery|Thriller,2010.0,19829957,25000000,United States of America
98357,Broken City,Thriller|Crime|Drama,2013.0,19701164,56000000,United States of America
218043,Left Behind,Thriller|Action|Science Fiction,2014.0,19682924,16000000,United States of America
67913,The Guard,Action|Comedy|Thriller|Crime,2011.0,19560274,6000000,Ireland
50839,Margin Call,Thriller|Drama,2011.0,19504039,3500000,United States of America
86838,Seven Psychopaths,Comedy|Crime,2012.0,19422261,15000000,United Kingdom
152742,The Best Offer,Drama|Romance|Crime|Mystery,2013.0,19255873,13500000,Italy
26388,Buried,Drama|Thriller|Mystery,2010.0,19152480,1987650,Spain
7735,The Wave,Drama|Thriller,2008.0,19000000,7500000,Germany
13523,Sex Drive,Comedy|Adventure|Romance,2008.0,18755936,19000000,United States of America
67675,Glee: The Concert Movie,Documentary|Music|Family,2011.0,18663238,9000000,United States of America
59981,Legends of Oz: Dorothy's Return,Animation|Music|Family,2013.0,18662027,70000000,India
10664,[REC]²,Thriller|Horror,2009.0,18469680,5600000,Spain
31867,Repo Men,Action|Science Fiction|Thriller|Crime,2010.0,18409891,32000000,Canada
44009,Another Year,Comedy|Drama,2010.0,18124262,8000000,United Kingdom
144340,Admission,Comedy|Drama|Romance,2013.0,18000000,13000000,United States of America
308639,Dope,Crime|Drama|Comedy,2015.0,17986781,700000,United States of America
31175,Soul Kitchen,Drama|Comedy,2009.0,17872796,5000000,Germany
13600,City of Ember,Adventure|Family|Fantasy,2008.0,17869048,55000000,United States of America
201088,Blackhat,Crime|Drama|Mystery,2015.0,17752940,70000000,United States of America
76025,Shame,Drama,2011.0,17693675,6500000,United Kingdom
129670,Nebraska,Drama|Adventure,2013.0,17654912,12000000,United States of America
10187,Swing Vote,Drama|Comedy,2008.0,17600000,21000000,United States of America
53457,Sarah's Key,Drama|War,2010.0,17511906,10000000,France
144336,Sabotage,Action|Drama|Thriller|Crime,2014.0,17508518,35000000,United States of America
22074,Capitalism: A Love Story,Documentary,2009.0,17436509,20000000,United States of America
59860,Monte Carlo,Adventure|Comedy|Romance,2011.0,17425000,20000000,Hungary
13092,How to Lose Friends & Alienate People,Comedy|Romance|Drama,2008.0,17286299,27000000,United Kingdom
17134,12 Rounds,Action|Adventure|Drama|Thriller,2009.0,17280326,20000000,United States of America
59968,Our Idiot Brother,Comedy|Drama,2011.0,17273593,10000000,United States of America
16614,Adventureland,Comedy,2009.0,17164377,9500000,United States of America
192577,Space Pirate Captain Harlock,Animation|Science Fiction,2013.0,17137302,30000000,Japan
77948,The Cold Light of Day,Action|Thriller,2012.0,16863583,20000000,United States of America
103663,The Hunt,Drama,2012.0,16800000,3800000,Denmark
70829,The Last Godfather,Action|Comedy|Thriller,2010.0,16700000,13400000,
22798,Whip It,Drama,2009.0,16633035,15000000,United States of America
46705,Blue Valentine,Drama|Romance,2010.0,16566240,3500000,United States of America
109417,Battle of the Year,Music|Drama,2013.0,16549477,20000000,United States of America
58431,Pride and Prejudice and Zombies,Romance|Horror|Comedy|Thriller,2016.0,16374328,28000000,United States of America
49852,The Nutcracker: The Untold Story,Fantasy|Action|Family,2010.0,16178959,90000000,United Kingdom
13090,Sunshine Cleaning,Comedy|Drama,2008.0,16174377,5000000,United States of America
339408,The Birth of a Nation,Drama,2016.0,15861566,8500000,United States of America
97430,The Man with the Iron Fists,Action,2012.0,15608545,15000000,Hong Kong
256917,The Water Diviner,War|Drama,2014.0,15520023,22500000,Australia
60309,The Conspirator,Crime|Drama|History,2010.0,15478800,25000000,United States of America
204922,Before I Go to Sleep,Mystery|Thriller,2014.0,15447154,22000000,France
325789,The Infiltrator,Crime|Drama|Thriller,2016.0,15436808,25000000,United Kingdom
164457,Out of the Furnace,Thriller|Drama|Crime,2013.0,15400000,22000000,United States of America
61891,Anonymous,Drama|History|Thriller,2011.0,15395087,30000000,United Kingdom
146203,The Last Exorcism Part II,Horror|Thriller,2013.0,15179302,5000000,United States of America
27569,Extraordinary Measures,Drama,2010.0,15134293,31000000,United States of America
106747,Machete Kills,Action|Crime|Thriller,2013.0,15008161,12000000,United States of America
19255,Away We Go,Drama|Comedy|Romance,2009.0,14899417,17000000,United States of America
302156,Criminal,Action,2016.0,14708696,31500000,United Kingdom
270303,It Follows,Horror|Thriller,2015.0,14674076,2000000,United States of America
241771,Beyond the Lights,Romance|Drama,2014.0,14618727,7000000,United States of America
51162,Winnie the Pooh,Animation|Family,2011.0,14460000,30000000,United States of America
239573,Unfinished Business,Comedy,2015.0,14431253,35000000,United States of America
109513,Hit & Run,Action|Comedy|Romance,2012.0,14400000,2000000,United States of America
250349,Barbecue,Comedy,2014.0,14348529,6000000,France
13805,Disaster Movie,Action|Comedy,2008.0,14109284,25000000,United States of America
27936,Micmacs,Action|Comedy|Crime,2009.0,14000000,33000000,France
39013,Winter's Bone,Drama,2010.0,13831503,2000000,United States of America
266396,The Gunman,Action|Drama|Crime,2015.0,13644292,40000000,France
75638,Red Lights,Thriller,2012.0,13551174,14000000,Spain
57089,Hoodwinked Too! Hood VS. Evil,Comedy|Animation|Family,2011.0,13521829,30000000,United States of America
83686,The Words,Drama|Thriller,2012.0,13231461,6000000,United States of America
92182,Silent House,Horror|Mystery,2011.0,13101672,2000000,France
244786,Whiplash,Drama,2014.0,13092000,3300000,United States of America
15268,Street Fighter: The Legend of Chun-Li,Action|Adventure|Science Fiction|Thriller,2009.0,12764201,50000000,Canada
146198,Triple 9,Action|Thriller,2016.0,12639297,20000000,United States of America
164372,The Snow Queen,Animation|Fantasy,2012.0,12400000,7000000,Russia
228967,The Interview,Action|Comedy,2014.0,12342632,44000000,United States of America
243938,Hot Tub Time Machine 2,Comedy,2015.0,12314651,14000000,United States of America
22787,Whiteout,Action|Crime|Mystery|Thriller,2009.0,12206028,40000000,Canada
86825,Stoker,Drama|Horror|Thriller,2013.0,12077441,12000000,United States of America
241239,A Most Violent Year,Crime|Drama|Thriller,2014.0,12007070,20000000,United Arab Emirates
84174,Bachelorette,Comedy|Romance,2012.0,11947954,3000000,United States of America
82679,Fun Size,Comedy,2012.0,11417362,14000000,United States of America
33196,Tidal Wave,Action|Adventure|Drama|Thriller,2009.0,11301649,16000000,South Korea
61984,Space Battleship Yamato,Science Fiction,2010.0,11212294,12000000,Japan
8988,Stop-Loss,Drama|War,2008.0,11207130,25000000,United States of America
132344,Before Midnight,Romance|Drama,2013.0,11176469,3000000,Greece
8885,Waltz with Bashir,Drama|Animation|War,2008.0,11125849,2000000,Israel
301351,We Are Your Friends,Drama|Music|Romance,2015.0,11122090,6000000,United Kingdom
171274,Inherent Vice,Comedy|Romance|Crime|Drama|Mystery,2014.0,11110975,20000000,United States of America
46528,The Warrior's Way,Adventure|Fantasy|Action|Western|Thriller,2010.0,11087569,42000000,New Zealand
12569,Extract,Comedy,2009.0,10848783,8000000,United States of America
256924,Danny Collins,Comedy|Drama|Music,2015.0,10835752,10000000,United States of America
209274,Ida,Drama,2013.0,10700000,2159280,Denmark
21345,City of Life and Death,Drama|History|War,2009.0,10652498,12000000,China
8952,I Love You Phillip Morris,Comedy|Drama|Romance,2009.0,10652035,13000000,United States of America
22821,The Boondock Saints II: All Saints Day,Action|Thriller|Crime,2009.0,10629321,8000000,United States of America
11699,The Bad Lieutenant: Port of Call - New Orleans,Drama|Crime,2009.0,10589102,25000000,United States of America
20533,Jonah Hex,Action|Western|Drama|Fantasy|Thriller,2010.0,10539000,47000000,United States of America
146227,Getaway,Action|Crime,2013.0,10501938,18000000,Bulgaria
252680,Moms' Night Out,Comedy,2014.0,10429707,5000000,United States of America
77987,Only God Forgives,Drama|Thriller|Crime,2013.0,10337387,4800000,France
25941,Harry Brown,Thriller|Crime|Drama|Action,2009.0,10329747,7300000,United Kingdom
64639,Straw Dogs,Drama|Thriller,2011.0,10324441,25000000,United States of America
51588,Prom,Comedy,2011.0,10130000,8000000,United States of America
65055,Shark Night,Horror|Thriller,2011.0,10126458,28000000,United States of America
13056,Punisher: War Zone,Action|Crime,2008.0,10089373,20500000,Canada
78383,Nurse 3-D,Horror|Thriller,2013.0,10000000,10,United States of America
14325,The Express,Drama,2008.0,9793496,40000000,Germany
17431,Moon,Science Fiction|Drama,2009.0,9760104,5000000,United Kingdom
88005,Seeking a Friend for the End of the World,Comedy|Drama|Romance|Science Fiction,2012.0,9636289,10000000,United States of America
79694,The Apparition,Horror|Thriller,2012.0,9627492,17000000,United States of America
96399,For Greater Glory - The True Story of Cristiada,History|Drama,2012.0,9622846,12000000,Mexico
157841,The Young and Prodigious T.S. Spivet,Adventure|Drama|Family,2013.0,9494789,33000000,Canada
70074,Bullet to the Head,Action|Crime|Thriller,2013.0,9489829,55000000,Switzerland
44113,Stone,Drama,2010.0,9479718,22000000,United States of America
42188,Never Let Me Go,Drama|Romance|Science Fiction,2010.0,9455232,15000000,United Kingdom
22215,Cheri,Drama|Comedy|Romance,2009.0,9366227,23000000,Germany
12412,Miracle at St. Anna,Drama|War,2008.0,9323833,45000000,Italy
92591,Bernie,Comedy|Crime|Drama,2012.0,9206470,5000000,United States of America
113947,The Sessions,Drama|Romance|Comedy,2012.0,9138338,1000000,United States of America
16353,Ong Bak 2,Adventure|Action|Thriller,2008.0,8936663,8500000,Thailand
13001,Stargate: The Ark of Truth,Adventure|Science Fiction,2008.0,8900000,7000000,Canada
83770,On the Road,Adventure|Drama,2012.0,8784318,25000000,Brazil
10186,The Rocker,Comedy|Music,2008.0,8762890,15000000,United States of America
162903,The Fifth Estate,Drama|Thriller,2013.0,8555008,28000000,Belgium
28211,Chloe,Drama|Thriller|Mystery,2009.0,8459458,15000000,France
46829,Barney's Version,Comedy|Drama,2010.0,8454301,30000000,Canada
179144,The Great Beauty,Comedy|Drama,2013.0,8371085,12400000,Italy
40794,Loose Cannons,Comedy|Drama|Romance,2010.0,8220215,7000000,Italy
133694,Promised Land,Drama,2012.0,8138788,15000000,United Arab Emirates
126319,Ernest & Celestine,Animation|Comedy|Drama|Family,2012.0,8109160,12516654,Belgium
193613,Metallica: Through the Never,Music,2013.0,7972967,18000000,United States of America
44639,Inside Job,Documentary,2010.0,7871522,2000000,United States of America
209403,Bad Words,Comedy,2013.0,7800000,9500000,United States of America
252512,While We're Young,Comedy|Drama|Mystery,2015.0,7587485,10000000,United States of America
57612,Dolphins and Whales: Tribes of the Ocean,Documentary,2008.0,7518876,6000000,Bahamas
73937,The Big Year,Comedy,2011.0,7448385,41000000,United States of America
13405,The Children of Huang Shi,Drama|War,2008.0,7400000,40000000,Australia
46738,Incendies,Drama|War|Mystery,2010.0,7103838,6800000,Canada
41479,The Joneses,Comedy|Drama,2009.0,7022728,10000000,United States of America
175541,Black Nativity,Drama|Music,2013.0,7018189,17500000,United States of America
10317,Our Brand Is Crisis,Comedy|Drama,2015.0,7002261,28000000,United States of America
13948,An American Carol,Comedy|Fantasy,2008.0,7000000,20000000,United States of America
50725,Take Me Home Tonight,Comedy|Drama|Romance,2011.0,6928068,19000000,United States of America
157386,The Spectacular Now,Comedy|Drama|Romance,2013.0,6854611,2500000,United States of America
171424,The Green Inferno,Action|Adventure|Horror|Thriller,2014.0,6833445,5000000,Canada
23759,Centurion,Adventure|Action|Drama,2010.0,6814789,12000000,France
8944,What Just Happened,Comedy|Drama,2008.0,6673422,25000000,United States of America
28053,City Island,Drama|Comedy,2009.0,6670712,6000000,United States of America
36696,Space Dogs,Family|Animation,2010.0,6500000,25000000,United States of America
43923,It's Kind of a Funny Story,Comedy|Drama,2010.0,6491240,8000000,United States of America
318850,The Young Messiah,Drama,2016.0,6490401,18500000,United States of America
256962,Little Boy,Comedy|Drama|War,2015.0,6420319,20000000,Mexico
25704,Post Grad,Comedy,2009.0,6405245,15000000,United States of America
116613,The Sweeney,Action|Drama|Crime,2012.0,6294161,3730500,United Kingdom
13991,College,Comedy,2008.0,6230276,7000000,United States of America
245703,Midnight Special,Adventure|Drama|Science Fiction,2016.0,6212282,18000000,United States of America
37931,MacGruber,Action|Adventure|Comedy,2010.0,6110000,10000000,United States of America
152747,All Is Lost,Action|Adventure|Drama,2013.0,6108720,9000000,United States of America
71859,We Need to Talk About Kevin,Drama|Thriller,2011.0,6038942,7000000,United Kingdom
6687,Transsiberian,Thriller|Crime|Mystery,2008.0,5926410,15000000,Germany
152599,The Immigrant,Drama|Romance,2013.0,5867686,16000000,United States of America
30596,Bodyguards and Assassins,Drama|Action|History,2009.0,5837674,23000000,China
62630,The Devil's Double,Drama|Action|Thriller|Crime|War,2011.0,5728213,19100000,Netherlands
291270,Anomalisa,Animation|Comedy|Drama|Romance,2015.0,5659286,8000000,United States of America
73873,Albert Nobbs,Drama,2011.0,5634828,8000000,United Kingdom
21755,The Brothers Bloom,Adventure|Comedy|Drama|Romance,2008.0,5530764,20000000,United States of America
199373,The Frozen Ground,Thriller|Crime,2013.0,5496951,27220000,United States of America
231576,Wish I Was Here,Drama|Comedy,2014.0,5483299,5500000,United States of America
46838,Tucker and Dale vs Evil,Comedy|Horror,2010.0,5476793,5000000,Canada
97370,Under the Skin,Thriller|Science Fiction|Drama,2014.0,5380251,13300000,United Kingdom
55347,Beginners,Drama|Romance|Comedy,2010.0,5332926,3200000,United States of America
23367,Bandslam,Comedy|Drama|Family|Music,2009.0,5210988,20000000,United States of America
27585,Rabbit Hole,Drama,2010.0,5129058,5000000,United States of America
36691,Solitary Man,Comedy|Drama|Romance,2009.0,5024782,15000000,United States of America
230266,Miss Julie,Drama,2014.0,5000000,5500000,United Kingdom
343795,90 Minutes in Heaven,Drama,2015.0,4842699,5000000,United States of America
43935,Dylan Dog: Dead of Night,Action|Comedy|Horror|Mystery|Science Fiction|Thriller,2011.0,4634062,20000000,United States of America
29963,Bright Star,Drama|Romance,2009.0,4440055,8500000,United Kingdom
82532,"Jeff, Who Lives at Home",Drama|Comedy,2011.0,4417580,10000000,United States of America
37495,Four Lions,Comedy|Crime|Drama,2010.0,4270000,967686,United Kingdom
43933,Monsters,Drama|Thriller|Science Fiction,2010.0,4242978,500000,United Kingdom
191714,The Lunchbox,Drama|Romance,2013.0,4235151,1000000,India
46146,Troll Hunter,Fantasy|Horror,2010.0,4159678,3500000,Norway
94329,The Raid,Action|Thriller|Crime,2011.0,4105187,1100000,Indonesia
336004,Heist,Crime|Action|Thriller,2015.0,4100000,8900000,United States of America
78394,Sea Rex 3D: Journey to a Prehistoric World,Documentary,2010.0,4074023,5000000,France
13996,Bottle Shock,Comedy|Drama,2008.0,4040588,5000000,United States of America
84332,Safety Not Guaranteed,Comedy|Romance|Science Fiction|Drama,2012.0,4007792,750000,United States of America
59678,Attack the Block,Action|Comedy|Science Fiction,2011.0,3964682,14350531,United Kingdom
56601,The Perfect Game,Drama|Family,2010.0,3878993,12500000,United States of America
13973,Choke,Comedy|Drama,2008.0,3830137,3000000,United States of America
255343,Escobar: Paradise Lost,Thriller|Romance,2014.0,3758328,17000000,Belgium
314385,By the Sea,Drama|Romance,2015.0,3727746,10000000,France
73567,Killer Joe,Crime|Drama|Thriller,2011.0,3665069,10000000,United States of America
36419,After.Life,Drama|Horror|Mystery|Thriller,2010.0,3606395,4500000,United States of America
129139,The To Do List,Comedy|Romance,2013.0,3566225,1500000,United States of America
60420,Like Crazy,Drama|Romance,2011.0,3542353,250000,United States of America
10185,The Midnight Meat Train,Mystery|Drama|Crime|Thriller|Horror,2008.0,3533227,15000000,United States of America
44147,Wild Target,Action|Comedy,2010.0,3453043,8000000,France
264656,The Homesman,Western|Drama,2014.0,3442853,16000000,France
234212,Demonic,Thriller|Horror,2015.0,3387000,3000000,United Kingdom
84329,Robot & Frank,Science Fiction|Comedy|Drama|Crime,2012.0,3325038,2500000,United States of America
181283,Child 44,Crime|Thriller,2015.0,3324330,50000000,United Kingdom
313922,Green Room,Horror|Crime|Thriller,2016.0,3220371,5000000,United States of America
84355,Your Sister's Sister,Drama|Comedy,2011.0,3200000,125000,United States of America
10362,Two Lovers,Drama|Romance,2008.0,3148182,12000000,France
64720,Take Shelter,Thriller|Drama,2011.0,3099314,5000000,United States of America
27586,The Runaways,Drama|Music,2010.0,2995811,10000000,United States of America
13990,The Wackness,Drama,2008.0,2899975,6000000,United States of America
176124,Home Run,Drama,2013.0,2861020,1200000,United States of America
331190,Captive,Crime|Drama|Thriller,2015.0,2801508,2000000,United States of America
45658,Everything Must Go,Comedy|Drama|Romance,2010.0,2614773,5000000,United States of America
173931,Legend of a Rabbit,Animation|Family|Action|Adventure|Comedy,2011.0,2570000,19000000,
45610,Machine Gun Preacher,Action|Thriller|Crime,2011.0,2527904,30000000,United States of America
245916,Kill the Messenger,Thriller|Crime|Drama|Mystery,2014.0,2450846,5000000,United States of America
190955,Blood Ties,Thriller|Crime|Drama,2013.0,2415472,25500000,France
87499,The East,Drama|Thriller,2013.0,2401510,6500000,United Kingdom
157847,Joe,Drama,2014.0,2365467,4000000,United States of America
24469,Fish Tank,Drama,2009.0,2357852,3000000,United Kingdom
12404,Me and Orson Welles,Comedy|Drama|Romance,2009.0,2336172,25000000,United States of America
54897,The Grace Card,Drama,2011.0,2295733,200000,United States of America
18533,Bronson,Drama|Action|Crime,2008.0,2260712,230000,United Kingdom
127493,Stolen,Action|Crime|Drama|Thriller,2012.0,2106557,35000000,United States of America
14451,Dead Snow,Horror|Comedy,2009.0,1984662,800000,Norway
68812,The Iceman,Thriller|Crime|Drama,2012.0,1969193,20000000,United States of America
246403,Tusk,Comedy|Horror,2014.0,1826705,2800000,United States of America
157544,The Vatican Tapes,Thriller|Horror,2015.0,1784763,13000000,United States of America
55420,Another Earth,Drama|Science Fiction,2011.0,1776935,100000,United States of America
55720,A Better Life,Drama,2011.0,1759252,10000000,United States of America
43949,Flipped,Romance|Drama,2010.0,1755212,14000000,United States of America
38448,Ondine,Drama|Romance,2009.0,1644755,12000000,Ireland
28089,The Messenger,Drama|History,2009.0,1521261,6500000,United States of America
250124,The Diary of a Teenage Girl,Drama|Romance,2015.0,1477002,2000000,United States of America
30128,I Hope They Serve Beer in Hell,Comedy|Drama,2009.0,1429299,7000000,
174751,Jane Got a Gun,Action|Drama|Western,2016.0,1397284,25000000,United States of America
301365,The Neon Demon,Thriller|Horror,2016.0,1333124,7000000,Denmark
58882,Snow Flower and the Secret Fan,Drama|History,2011.0,1332231,134005,China
110402,Hard to Be a God,Drama|Science Fiction,2013.0,1310673,7000000,Russia
13191,"War, Inc.",Action|Adventure|Comedy|Thriller,2008.0,1296184,5000000,Bulgaria
84200,"For a Good Time, Call...",Comedy,2012.0,1243961,850000,United States of America
104755,The Lords of Salem,Horror|Thriller,2012.0,1165882,1500000,Canada
48572,Red State,Horror|Action|Thriller,2011.0,1104682,4000000,United States of America
20653,Roadside Romeo,Animation|Family|Foreign,2008.0,1100000,7000000,India
45324,Casino Jack,Crime|Comedy|Drama,2010.0,1083683,12500000,Canada
101173,Coriolanus,Drama|Thriller,2011.0,1072602,7700000,Italy
50780,The Beaver,Drama,2011.0,970816,21000000,United Arab Emirates
43434,Carlos,Crime|Drama|Thriller|History,2010.0,871279,18000000,France
199933,Atlas Shrugged Part III: Who is John Galt?,Drama|Science Fiction|Mystery,2014.0,846704,5000000,United States of America
84401,Sholem Aleichem: Laughing In The Darkness,Documentary,2012.0,845188,500000,
50875,Higher Ground,Drama|Thriller,2011.0,841733,2000000,United States of America
39806,Princess Kaiulani,Drama,2010.0,771499,9000000,United States of America
34647,Enter the Void,Fantasy|Drama,2009.0,754249,13000000,Canada
49010,Hobo with a Shotgun,Action|Comedy|Thriller,2011.0,748453,3000000,United States of America
39800,Life During Wartime,Comedy|Drama,2009.0,744816,4500000,United States of America
253450,The Assassin,Action|Drama|History,2015.0,632542,15000000,China
242095,The Signal,Thriller|Science Fiction,2014.0,600896,4000000,United States of America
306745,Freeheld,Romance|Drama,2015.0,573335,7000000,United States of America
43947,I Spit on Your Grave,Thriller|Crime|Horror,2010.0,572809,2000000,United States of America
42889,The Virginity Hit,Comedy,2010.0,563706,2000000,United States of America
16564,Winter in Wartime,Drama|History|War,2008.0,530048,4000000,Netherlands
79120,Weekend,Drama|Romance,2011.0,469947,8000,United Kingdom
47088,The Extra Man,Comedy,2010.0,453079,7000000,France
123678,The Act of Killing,Documentary,2012.0,444575,1000000,Denmark
47607,Tiny Furniture,Romance|Comedy|Drama,2010.0,416498,65000,United States of America
59728,The 5th Quarter,Drama,2011.0,399611,6000000,United States of America
44835,Hesher,Drama,2010.0,382946,7000000,United States of America
17436,The Informers,Drama,2008.0,382174,18000000,Germany
60422,Another Happy Day,Comedy|Drama,2011.0,355688,4000000,United States of America
44638,The Tempest,Drama|Fantasy,2010.0,346594,20000000,United States of America
45132,Super,Comedy|Action|Drama,2010.0,324138,2500000,United States of America
111190,Adore,Drama,2013.0,318982,16000000,France
22556,The Yellow Handkerchief,Drama|Romance,2008.0,317000,15000000,United States of America
79777,In the Land of Blood and Honey,Drama|Romance|War,2011.0,303877,10000000,United States of America
20178,World's Greatest Dad,Comedy|Romance,2009.0,295750,10000000,United States of America
77949,The Awakening,Horror|Thriller,2011.0,209696,4798235,United Kingdom
273899,Stonewall,Drama,2015.0,187674,13500000,United States of America
287424,Maggie,Horror,2015.0,187112,4000000,Switzerland
74725,Kill List,Horror|Thriller|Crime,2011.0,171760,500000,United Kingdom
44945,Trust,Crime|Drama|Thriller,2010.0,120000,9500000,United States of America
27023,Saint John of Las Vegas,Comedy,2009.0,111731,3800000,United States of America
139948,Burn,Foreign|Documentary,2012.0,111300,225000,United States of America
76349,1911,Adventure|Drama|Action|History|War,2011.0,108348,30000000,China
20764,Sleep Dealer,Drama|Science Fiction|Thriller,2008.0,107559,2500000,Mexico
43942,Freakonomics,Documentary,2010.0,103735,3000000,United States of America
45649,Rubber,Comedy|Drama|Fantasy|Horror|Mystery,2010.0,98017,500000,France
115210,Stitches,Horror,2012.0,95000,100000,Ireland
58428,The Innkeepers,Horror|Thriller,2011.0,78396,750000,United States of America
116977,Foodfight!,Animation|Action|Comedy|Family,2012.0,73706,65000000,United States of America
13827,"Surfer, Dude",Comedy,2008.0,69497,6000000,United States of America
97614,Deadfall,Crime|Drama|Thriller,2012.0,66351,12000000,France
109729,The Canyons,Thriller|Drama,2013.0,56825,250000,United States of America
251321,Aloft,Drama,2014.0,53086,8000000,France
44754,Margaret,Drama,2011.0,46495,14000000,United States of America
27004,Ca$h,Crime|Thriller|Comedy,2010.0,46488,7000000,United States of America
301748,The Opposite Sex,Comedy,2014.0,45000,3300000,United States of America
34769,Defendor,Drama|Action|Comedy|Crime,2009.0,44462,3500000,Canada
52015,Stake Land,Drama|Horror|Action|Thriller|Science Fiction,2010.0,33245,650000,United States of America
244783,Song One,Drama,2014.0,32251,6000000,United States of America
23963,Pontypool,Horror|Mystery|Science Fiction,2009.0,32000,1500000,Canada
103620,Maniac,Horror,2012.0,31081,6000000,France
91070,L!fe Happens,Comedy,2011.0,30905,930000,Canada
89750,"Pink Ribbons, Inc.",Documentary,2011.0,25000,900000,United States of America
38541,The Divide,Science Fiction,2011.0,22000,3000000,Canada
50601,5 Days of War,War|Drama,2011.0,17479,20000000,United States of America
245846,Strangerland,Drama|Thriller,2015.0,17472,10000000,Australia
42151,Down Terrace,Drama|Action|Comedy,2009.0,10000,31192,United Kingdom
25186,Janky Promoters,Comedy,2009.0,9069,10000000,United States of America
227707,The Adventurer: The Curse of the Midas Box,Fantasy|Adventure|Family,2013.0,6399,25000000,Belgium
364083,Mi America,Drama|Crime,2015.0,3330,2100000,United States of America
217708,Of Horses and Men,Drama|Romance|Comedy,2013.0,11,10,Norway
38415,Bran Nue Dae,Comedy|Drama|Foreign|Romance,2009.0,7,7,
